Text,Category
death rate hasnt changed since restrictions lifted survival rate went 95 999 stopped counting people died causes c19 time death suicide rates gone since restrictions lifted,True Positive
murdered one breaks collar bones suicide without falling high building,True Positive
children bombs palestinian terrorist groups use children suicide bombings minors recruited attack israelis military civilian deliberate involvement children armed conflict condemned human rights orgs,True Positive
988 easytoremember numberits direct connection compassionate care support anyone experiencing thoughts suicide mental health substance use crisis kind emotional distress,True Negative
anxiety,False Negative
much driving anxiety exact reason,True Negative
killing young generation teenage boy rescued police,True Negative
dont wan na uwu im hardworking guys feel bad sort way genuinely feel much anxiety surrounding,True Positive
sounds like separation anxiety,False Negative
tell someone really like,True Negative
folks like space gives hope long term struggle longterm yay anxiety disorder surrounded people want change world better definitely helps,True Negative
driving anxiety works hard road trip playlist works harder,True Positive
avoid confusion unnecessary anxiety let iebc announce presidential poll results everyone else getting wrong ntv ruto confirmed kirinyaga didmus barasa itumbi susan natembeya hnib,True Positive
hes sharpest pencil case,False Negative
first purpose hope make hopelessness bearable,True Negative
bit speedy really helps portion physical symptoms depression like mine tell within day miss dose,True Negative
ive noticed many people saying similar things seemingly listing symptoms depression saying theyre mentally ill dont depression still stigma thing afraid admit think could feeling,True Positive
ile ya presidential drive deepest end depression someone check nelson doesnt believe political betrayal voters subjected nelson sick someone save,True Positive
killing young generation teenage boy rescued police,True Negative
smashed everyones head tight supply gold caused great depression us want run debt ponzi got get everyone thinking little money problem,True Negative
underrated depression food austin cheddar cheese crackers im sure orange dye nutritional value hit spot foods sound bad,True Positive
kind looks like depression,True Negative
munhu anga achichema depression suicide hype racks show haaa zimbos ma1,True Positive
quil est en fond un moteur pas fiable les ssv les retour dhuile dans ladmission toute la gestion par dépression sans parler de la mauvaise lubrification sous les 4000 tours en fond un moteur peu voir pas fiable,False Negative
touchy subject sum blame upbringing putting fight especially depressionyou make tik toks cant shit naw,True Positive
tell coworkers crippling depression august month bsf worst want crawl hole sleep month dont motivation work cause makes feel physically ill feel like im gaslighting,True Positive
oh god mood swings horrific,True Positive
video games also believed reduce mood swings reduce anxiety stress improve focus memory,False Negative
hospital bill aside would probably point bet go sleep wake 1000 dollars richer,False Negative
mood swings ruin everything literally,True Positive
praise sams soul dealing mood swings annoying,True Positive
symptom prepared hot flushes never came others came vengeance mood swings anxiety memory loss confidence floor aching joints etc took 46 months piece jigsaw together get treatment,True Negative
